id,date,brand,url,views,likes,comments,saves,shares,duration,engagement_rate_total,engagement_rate_clean,efficiency_score_clean,likes_rate,shares_rate,saves_rate,hook_1,hook_2,hook_evidence,hook_confidence,vibe_check,vibe_evidence,vibe_confidence,humor_intent,text_density,text_evidence,gender,humanity_level,protagonist_type,character_name,influencer_score,baby_presence,animal_presence,production_style,camera_dynamics,brand_colors,bg_colors,brand_lore_visual,brand_lore_visual_evidence,brand_lore_text,brand_lore_text_evidence,video_category,product_visible_early,cta_visible,main_topic,sentiment_score,community_reaction,music
7580044388315712790,20251204,burgerking_es,https://www.tiktok.com/@burgerking_es/video/7580044388315712790,9442,346,24,20.0,4,52,4.17,3.92,39.19,3.66,0.04,0.21,text_direct,punch,"Large text says ""Metiéndome en problemas en los TikTok Awards"" over Burger King themed decoration.",1.0,chaotic,"The video features shaky camera movement, bright lights, and the subject appears to be in a public, potentially crowded environment. The text suggests some level of 'trouble,' implying a playful or rebellious attitude.",0.9,yes,high,Text takes up a large portion of the frame,male,body,generic,none,0.0,0,0,false_ugc,handheld,"[""#FF9900"", ""#E62327""]","[""#A37854"", ""#FFFFFF"", ""#111111""]",0,none,0,none,branding,0,0,Pablo Meixe en los TikTok Awards,0.6,entusiasta,sonido original
7545960566993554710,20250903,burgerking_es,https://www.tiktok.com/@burgerking_es/video/7545960566993554710,13000,400,31,53.0,79,47,4.33,04.09,40.92,03.08,0.61,0.41,text_contextual,flat,"Large text says 'Miércoles' in purple lighting with Netflix logo above. Flat angle, text remains static.",1.0,generic,Simple title display of a show name with its parent company logo.,0.5,no,high,Prominent display of the title 'Miércoles' and the Netflix logo.,none,body,none,none,0.0,0,0,studio,static,"[""#FFFFFF""]","[""#310059""]",0,none,0,none,promo,0,0,Promoción menú Miércoles Burger King,0.2,indiferente,"Mystic, cinematic, ambien"
7569641444634365206,20251106,burgerking_es,https://www.tiktok.com/@burgerking_es/video/7569641444634365206,1600000,9032,287,305.0,262,16,0.62,0.6,6.0,0.56,0.02,0.02,text_direct,punch,Large text asks '¿Eres capaz de atraparlos a todos?' displayed at the top of the frame. A Sonic toy is in the center of the frame.,1.0,lifestyle,"The video uses clean shots with clear focus on the product (Sonic toy) and incorporates elements that suggest a promotional or commercial setting. The lighting is well-balanced and the framing is intentional, indicating studio-level production values. ",0.75,no,high,"The phrase is very prominent, occupying the top part of the frame.",none,none,none,none,0.0,0,0,studio,zoom_transition,"[""#004395"", ""#FFD900"", ""#F02838""]","[""#B19D8A"", ""#79A378""]",0,none,1,Menciones directas a personajes de marca por nombre,promo,1,0,Nuevas figuras de Sonic en King Jr.,0.0,indiferente,Sonic Sprint
7570729118279437590,20251109,burgerking_es,https://www.tiktok.com/@burgerking_es/video/7570729118279437590,319400,15300,313,745.0,3396,11,6.18,06.09,60.87,4.79,01.06,0.23,text_direct,punch,"Texto grande ""Oye, se ha filtrado lo del nuevo menú de Burger King"" desde el primer frame.",1.0,authentic,"filmed in a real kitchen, imperfect lighting",0.7,no,medium,Texto visible ocupa parte inferior del cuadro.,male,body,none,none,0.0,0,0,false_ugc,static,"[""#FF7800""]","[""#FFFFFF"", ""#E0DED7""]",0,none,0,none,product_launch,0,0,Influencer tramando algo no relacionado al trabajo,0.0,indiferente,original sound
7544802772789726466,20250831,burgerking_es,https://www.tiktok.com/@burgerking_es/video/7544802772789726466,66200,3271,104,293.0,963,37,7.0,6.84,68.38,4.94,1.45,0.44,visual,build,Close up of ornate metal object in dark lighting. It appears to be building towards something in the video.,0.7,generic,"Dark lighting, ornate metal object, creates a mysterious atmosphere, not fitting into the other categories.",0.8,no,low,No significant text is visible.,none,none,none,none,0.0,0,0,studio,static,[],"[""#000000"", ""#2E3648"", ""#B98061""]",0,none,0,none,branding,0,0,Evento Burger King Gran Vía Madrid,0.5,indiferente,original sound
7578483462663834902,20251130,burgerking_es,https://www.tiktok.com/@burgerking_es/video/7578483462663834902,6200000,41700,403,2860.0,4136,14,0.79,0.79,7.85,0.67,0.07,0.05,text_direct,build,"The text ""illoJuan, ¿qué te ha pasado?"" appears in the first 1.5s. The man holding the tray and the question asked builds anticipation. ",0.9,lifestyle,"The scene is set in a modern fast food restaurant. The man with the turban seems scripted, and the camera quality is high.",0.8,yes,low,Little text visible in the frames.,both,body,influencer,Brujillo Juan,0.7,0,0,false_ugc,static,"[""#E2001A"", ""#F26722""]","[""#F2E9D9"", ""#C0BAB1""]",0,none,0,none,promo,1,0,Menú Mystery King por Brujillo Juan,0.5,indiferente,original sound
7573715441160441110,20251117,burgerking_es,https://www.tiktok.com/@burgerking_es/video/7573715441160441110,63900,4249,48,233.0,205,18,7.41,7.33,73.35,6.65,0.32,0.36,text_contextual,flat,The text 'Unboxing de mi Menú Mystery King:' is visible. The frames are mostly static.,1.0,lifestyle,"The video features a person unboxing a product in a staged environment, resembling a typical commercial format.",0.8,no,low,Small amount of text on screen,male,face,influencer,Brujillo Juan,1,0,0,false_ugc,static,"[""#d32129"", ""#fbb03b"", ""#ffffff""]","[""#f2f2f2"", ""#73726e"", ""#ffffff""]",1,King crown,0,none,product_launch,1,0,Nueva hamburguesa sorpresa con IlloJuan,0.5,indiferente,Home Cooking
7569962758981029142,20251107,burgerking_es,https://www.tiktok.com/@burgerking_es/video/7569962758981029142,5494,42,4,6.0,6,7,01.06,0.98,9.83,0.76,0.11,0.11,text_direct,flat,"Text: ""Molar es que con King ahorro tienes..."" shown over a burger, fries, and a drink.",1.0,lifestyle,"Typical fast food commercial, well-lit, food styling.",0.8,no,low,"Single line of text, not very dense.",female,hands,none,none,0.0,0,0,false_ugc,static,"[""#FF7000""]","[""#F2D3B0"", ""#D96326"", ""#FFFFFF""]",0,none,0,none,promo,1,0,Promoción menú King Ahorro 3.50€,0.5,indiferente,sonido original - Burger King España
7450458247535856928,20241220,kfc_es,https://www.tiktok.com/@kfc_es/video/7450458247535856928,1600000,24200,533,1225.0,185,15,1.63,1.6,16.01,1.51,0.01,0.08,action,flat,No prominent text or action in the first 1.5 seconds. The speaker is in the frame.,0.0,generic,The scene shows a person talking; the lighting and framing are standard.,0.8,no,low,No visible text in the frames provided.,female,face,influencer,Ibai,0.0,0,0,ugc,static,[],"[""#000000"", ""#0B0707""]",0,none,0,none,branding,0,0,Isabel gana dinero en juego del calamar,0.0,indiferente,sonido original
7520255113282211094,20250626,kfc_es,https://www.tiktok.com/@kfc_es/video/7520255113282211094,126700,2467,76,196.0,416,14,2.49,2.43,24.3,1.95,0.33,0.15,text_direct,punch,"The word ""ojito"" is visible within the first 1.5 seconds. It's on a yellow emoji over a background with two amber-colored lights and small colorful particles.",1.0,chaotic,"absurd combination of emojis, siren lights and colourful particles",0.9,yes,low,"single word, large font",none,none,none,none,0.0,0,0,lo-fi,static,[],"[""#000000"", ""#b3c8e6""]",0,none,0,none,promo,0,0,Promociones diarias durante el verano,0.3,indiferente,sonido original
7499074299219823894,20250430,kfc_es,https://www.tiktok.com/@kfc_es/video/7499074299219823894,1600000,37100,727,4486.0,8062,15,3.15,3.1,31.03,2.32,0.5,0.28,visual,reveal,"A red package with cartoon Colonel Sanders and the words ""FRESQUITO DIP & LICK KFC"" appears next to a fried chicken leg in a starry background. Package moves closer to chicken leg.",1.0,chaotic,Absurd juxtaposition of fried chicken leg and cartoon character in space.,0.9,yes,medium,Package has considerable text.,male,face,brand_character,Coronel,0.0,0,0,studio,zoom_transition,"[""#F20707"", ""#F2DD14"", ""#FFFFFF""]","[""#000000""]",1,Colonel Sanders depicted on packaging,0,none,product_launch,1,0,El fresquito de KFC,0.0,indiferente,sonido original
7527695702143552790,20250716,kfc_es,https://www.tiktok.com/@kfc_es/video/7527695702143552790,234500,2554,111,206.0,66,51,1.25,1.21,12.05,01.09,0.03,0.09,visual,punch,"The frame shows a man wearing a red KFC polo shirt, above a pixelated video game with KFC branding and elements like a burger with wings. ",0.9,chaotic,"The combination of a real person, pixelated video game, and potential for absurd humor gives a chaotic vibe.",0.8,yes,low,Small KFC text in the game,male,face,none,none,0.0,0,0,studio,static,"[""#da291c"", ""#ffffff""]","[""#87ceeb"", ""#ffffff""]",0,none,0,none,branding,0,0,Celebrar y valorar los cumpleaños,0.5,entusiasta,sonido original
7576734078221798678,20251125,kfc_es,https://www.tiktok.com/@kfc_es/video/7576734078221798678,91700,2294,112,275.0,280,26,3.23,3.11,31.07,2.5,0.31,0.3,action,punch,Man standing on a KFC-branded car with arms raised. First frame shows him already on the car.,0.9,chaotic,"Unrealistic setting with person standing on a KFC-themed car, overall absurd presentation.",0.8,yes,low,Word 'no' visible briefly in frame 3.,male,body,brand_character,eduardo,0.7,0,0,lo-fi,static,"[""#F37721"", ""#FFFFFF"", ""#DA291C""]","[""#73B2DD"", ""#D6D7D8""]",1,eduardo,0,none,branding,1,0,Evento con Karchez el 28,0.0,indiferente,sonido original
7538395114402549014,20250814,kfc_es,https://www.tiktok.com/@kfc_es/video/7538395114402549014,210200,17200,200,2753.0,3468,8,11.24,11.14,111.42,8.18,1.65,1.31,text_direct,punch,"The text ""lore"" and ""gameplay"" are shown prominently beside KFC logos.",1.0,chaotic,"the meme format, juxtaposition of old and modern video. The juxtaposition suggests a playful and absurdist combination of elements.",0.7,yes,low,Minimal text: 'lore' and 'gameplay' labels.,male,face,brand_character,Coronel,0.0,0,0,lo-fi,static,"[""#FFFFFF"", ""#DA291C"", ""#000000""]","[""#FFFFFF"", ""#000000""]",1,Coronel Sanders logo is visible,0,none,branding,1,0,Búsqueda de compañeros para gameplay,0.5,indiferente,sonido original
7571931743989550358,20251112,kfc_es,https://www.tiktok.com/@kfc_es/video/7571931743989550358,151300,11700,254,994.0,4430,13,11.49,11.32,113.18,7.73,2.93,0.66,text_direct,reveal,"Frame 1 shows 'te doy' in white on the right. Frame 2 shows the products (Pepsi, fried chicken) and text 'Tu me das: Yo te doy:'",0.9,chaotic,"The video employs an absurd 'give and take' scenario, presenting items for trade in a comedic way.",0.7,yes,low,Sparse text on screen.,none,none,none,none,0.0,0,0,lo-fi,static,"[""#00439c"", ""#e20030"", ""#ffffff""]","[""#ffffff""]",0,none,0,none,promo,1,0,Trato justo,0.5,indiferente,sonido original
7420823527961496864,20241001,kfc_es,https://www.tiktok.com/@kfc_es/video/7420823527961496864,140200,1678,51,132.0,57,53,1.37,1.33,13.32,1.2,0.04,0.09,text_contextual,punch,"The first frame shows a clapperboard with the text ""KFC x Jumpers"". The hook is punch because the text is visible immediately.",1.0,generic,"The scene is well-lit, and the focus is on the clapperboard. The style does not fit the other categories.",0.8,no,medium,Text is present on the clapperboard in the first frame.,male,hands,brand_character,bucket head,0.0,0,0,studio,static,"[""#FFFFFF"", ""#000000""]","[""#000000""]",1,bucket head,0,none,branding,0,0,Cumpliendo el sueño de un chaval,0.6,entusiasta,sonido original
7543165296446622998,20250827,kfc_es,https://www.tiktok.com/@kfc_es/video/7543165296446622998,328200,33400,534,4416.0,6358,11,13.62,13.46,134.59,10.18,1.94,1.35,visual,flat,The image is split into quadrants. The lower left quadrant contains a red KFC-branded watch. The other quadrants contain other watches and people. There is no text visible.,1.0,chaotic,"Split screen, contrasting images, bizarre juxtaposition of a luxury watch with a KFC branded watch.",0.9,yes,low,No prominent text is visible.,male,face,none,none,0.0,0,0,lo-fi,static,"[""#F00832""]",[],1,KFC watch with Coronel Sanders' image,0,none,branding,1,0,Despedida,0.0,indiferente,sonido original
7446752027826195744,20241210,kfc_es,https://www.tiktok.com/@kfc_es/video/7446752027826195744,3400000,42000,1111,4137.0,4403,22,1.52,1.49,14.86,1.24,0.13,0.12,text_direct,punch,Frame 2 shows the question 'NECESITAS PASTA?' in orange text. The phrase is visible immediately.,1.0,chaotic,"Absurd imagery, meme-style composition with animals in costumes in a 'Squid Game' parody setting.",0.9,yes,low,The text 'NECESITAS PASTA?' is present but the image shows a large open space and other figures.,none,face,influencer,Ibai,0.0,0,1,lo-fi,static,[],"[""#B0E0E6"", ""#D3D3D3"", ""#FFFFFF""]",1,Coronel Sanders,0,none,promo,0,0,Referencia Squid Game para ganar dinero,0.5,indiferente,sonido original
7504326148583689494,20250514,kfc_es,https://www.tiktok.com/@kfc_es/video/7504326148583689494,627600,69600,551,5033.0,32600,68,17.17,17.09,170.86,11.09,5.19,0.8,text_direct,reveal,"Text changes in each frame, resolving with the text ""Há boas razões"". A chicken is in the foreground and the KFC building is in the background.",1.0,chaotic,"The presence of a chicken outside KFC, with text overlay, suggests absurd humor.",0.7,yes,medium,Text covering a part of the screen.,none,none,none,none,0.0,0,1,lo-fi,static,"[""#FFFFFF"", ""#DA291C""]","[""#808080"", ""#C0C0C0""]",0,none,0,none,branding,0,0,Reflexión,0.0,indiferente,som original
7567362011064061206,20251031,kfc_es,https://www.tiktok.com/@kfc_es/video/7567362011064061206,887800,109100,1297,19000.0,26500,16,17.56,17.41,174.14,12.29,2.98,2.14,text_direct,punch,"Text on screen reads ""lo que ve mi comida cuando la caliento en el microondas a las 3 am:"". All the text is visible in the first frame.",1.0,chaotic,Absurd combination of food and the added face to the fried chicken. The composition resembles a meme.,0.9,yes,low,The text is visible on the upper part of the screen.,none,none,none,none,0.0,0,0,lo-fi,static,"[""#FFFFFF"", ""#E4002B""]","[""#F2E5ED"", ""#FFFFFF""]",0,none,0,none,branding,1,0,Joker va a ponerse dientes,0.0,indiferente,sonido original
7515027054811876631,20250612,kfc_es,https://www.tiktok.com/@kfc_es/video/7515027054811876631,6000000,920200,3417,64000.0,148100,36,18.93,18.87,188.72,15.34,2.47,01.07,text_contextual,flat,Text 'DON POLLO' is visible in a red and white sign; three people are standing in a row; no clear action.,1.0,lifestyle,"Three people are posing in front of a KFC, which gives a TV commercial/lifestyle impression.",0.8,no,medium,Multiple signs and text visible in the background.,male,body,influencer,Don Pollo/Kappha,0.7,0,0,studio,static,"[""#FFFFFF"", ""#DA291C"", ""#000000""]","[""#FFFFFF"", ""#D3D3D3""]",1,Coronel Sanders in the middle,0,none,branding,1,0,Quedada centro Valencia,0.7,entusiasta,sonido original
7425623869924347168,20241014,kfc_es,https://www.tiktok.com/@kfc_es/video/7425623869924347168,2000000,163700,1050,147000.0,82100,8,19.69,19.64,196.4,8.19,4.11,7.35,visual,punch,A cat is hitting a card off of a platform next to a beverage can. | coerced: action needs visible hands/body,0.0,chaotic,"The cat is behaving erratically, hitting an object off the counter.",0.7,yes,low,Little text is visible on the can,none,none,none,none,0.0,0,1,lo-fi,static,[],"[""#A87950"", ""#402819""]",0,none,0,none,branding,1,0,Cuidado con los gatos,0.0,indiferente,original sound
7576625784278846742,20251125,kfc_es,https://www.tiktok.com/@kfc_es/video/7576625784278846742,12400000,25700,423,3871.0,7423,18,0.3,0.3,2.98,0.21,0.06,0.03,action,reveal,Frame 1 shows a blurred car on a racetrack. Frame 3 reveals a small KFC race car.,0.0,chaotic,Absurd juxtaposition of racetrack and fried chicken car.,0.9,yes,low,no text in first 1.5 seconds,none,none,none,none,0.0,0,0,lo-fi,static,"[""#E50019"", ""#000000"", ""#FFFFFF""]","[""#C9C6BD"", ""#56773D"", ""#DEDFDC""]",1,eduardo,1,eduardo,branding,0,0,Llega Eduardo GT,0.0,indiferente,sonido original
7520598978484833558,20250627,kfc_es,https://www.tiktok.com/@kfc_es/video/7520598978484833558,348600,6200,290,433.0,866,31,2.23,2.15,21.51,1.78,0.25,0.12,text_direct,punch,The text 'Podrías ponerle un poco de ketchup al batido?' appears prominently. The text and the act of putting ketchup on the shake are visible in all frames.,1.0,chaotic,Ketchup on a milkshake is absurd.,0.7,yes,low,"Text is visible, but occupies a small portion of the screen.",none,hands,none,none,0.0,0,0,false_ugc,static,"[""#E62129"", ""#FFFFFF"", ""#000000""]","[""#D0D0D0"", ""#F2F2F2"", ""#FFFFFF""]",1,Colonel Sanders on cup,0,none,branding,1,0,Batido de ketchup (nuevo producto),0.0,indiferente,"Suspense, horror, piano and music box"
7515488325294296322,20250613,kfc_es,https://www.tiktok.com/@kfc_es/video/7515488325294296322,2900000,451300,3516,47000.0,124600,18,21.6,21.48,214.79,15.56,4.3,1.62,visual,flat,"A person wearing a crown and cape is looking out over a crowded plaza. There is no clear action. The cape is red, and the crown is gold and black.",0.9,chaotic,"Absurd costume in a public space, unusual situation.",0.7,yes,low,No prominent text visible,male,body,influencer,Don Pollo,0.0,0,0,false_ugc,handheld,[],"[""#C2D9DD"", ""#F3F5F6"", ""#A3262C""]",0,none,0,none,branding,0,0,El Rey de España,0.5,indiferente,original sound
7514744276786384150,20250611,kfc_es,https://www.tiktok.com/@kfc_es/video/7514744276786384150,1300000,170200,964,122000.0,7346,60,23.12,23.04,230.42,13.09,0.57,9.38,action,flat,Man is speaking directly to the camera. The view is a close-up of a man's head and shoulders against a wall.,0.9,authentic,Video taken by mobile phone. The person is in a house and the lighting is imperfect.,0.7,no,low,No significant text present.,male,face,influencer,Don Pollo,0.0,0,0,ugc,handheld,[],"[""#F0E6D6"", ""#C0B9AE""]",0,none,0,none,branding,0,0,No comments available,0.0,indiferente,sonido original
7467239375093468438,20250203,kfc_es,https://www.tiktok.com/@kfc_es/video/7467239375093468438,1700000,172200,4497,182000.0,44800,24,23.74,23.47,234.71,10.13,2.64,10.71,text_direct,flat,Text asks a question; puppet figure in background,1.0,chaotic,"puppet, text on screen, odd question",0.9,yes,medium,Text present in the frames.,none,none,none,none,0.0,0,0,lo-fi,static,[],[],0,none,0,none,branding,0,0,Elige sabiamente,0.0,indiferente,original sound
7514282110715219222,20250610,kfc_es,https://www.tiktok.com/@kfc_es/video/7514282110715219222,3000000,321500,2215,348000.0,59500,19,24.37,24.3,243.0,10.72,1.98,11.6,action,punch,"Two men dancing: one in a red suit with gold jewelry and sunglasses, and another dressed in a white suit with a tie. They are in front of a KFC counter with a Don Pollo sign.",0.9,lifestyle,"well lit studio appearance, clean choreography, attractive actors",0.8,yes,medium,Signs in background with brand name and product image,male,body,influencer,Don Pollo,0.7,0,0,false_ugc,static,"[""#FFFFFF"", ""#DA291C""]","[""#F2F2F2"", ""#FFFFFF""]",1,Coronel Sanders,1,Coronel,branding,1,0,Don pollo enseña los prohibidos,0.7,entusiasta,MONTAGEM TOMADA (Super Slowed)
7434613821139881249,20241107,kfc_es,https://www.tiktok.com/@kfc_es/video/7434613821139881249,2500000,172300,4320,284000.0,184400,15,25.8,25.63,256.28,6.89,7.38,11.36,text_direct,flat,"The text ""TEST DEL AMIGO FALSO"" is visible and large, cat is visible",1.0,chaotic,Low quality cat video with meme-style text overlay.,0.7,yes,medium,The text is visible,none,hands,none,none,0.0,0,1,lo-fi,handheld,[],"[""#FFFFFF"", ""#B0E2FF""]",0,none,0,none,branding,0,0,Test del amigo falso con gatos,0.0,indiferente,оригинальный звук
7509900242024779030,20250529,kfc_es,https://www.tiktok.com/@kfc_es/video/7509900242024779030,234300,5133,165,429.0,644,16,2.72,2.65,26.49,2.19,0.27,0.18,text_direct,punch,The text 'Toma bro para que no te acalores' is visible. A hamster holds a fan next to a bucket of KFC.,1.0,chaotic,The content is absurd and humorously bizarre due to the hamster holding a fan.,0.9,yes,low,Small amount of text on the screen.,none,hands,none,none,0.0,0,1,lo-fi,static,"[""#DA291C"", ""#FFFFFF""]","[""#FFFFFF"", ""#F2E3D3""]",0,none,0,none,branding,1,0,Calor extremo,0.3,indiferente,original sound
7457888259708931360,20250109,kfc_es,https://www.tiktok.com/@kfc_es/video/7457888259708931360,9600000,1500000,4125,968000.0,101300,9,26.81,26.76,267.64,15.62,01.06,10.08,text_direct,flat,Visible text 'debi tirar mas' over a man in a white suit.,1.0,chaotic,Standard shot of a character.,0.5,yes,low,Small amount of text on screen.,male,body,brand_character,Coronel,0.0,0,0,studio,static,[],"[""#D8D694"", ""#222222""]",1,Coronel Sanders character in white suit,0,none,branding,0,0,Anhelo por la eternidad de los abuelos,-0.5,indiferente,sonido original
7582954252046191894,20251212,kfc_es,https://www.tiktok.com/@kfc_es/video/7582954252046191894,158600,4065,168,278.0,517,14,3.17,03.06,30.64,2.56,0.33,0.18,visual,reveal,"Close-up of the Colonel Sanders character, then an emoji replaces the Colonel's hair.",0.9,chaotic,The video presents a bizarre and humorous situation of replacing the character's hair with different emojis.,0.7,yes,low,No prominent text is visible in the first 1.5 seconds.,none,face,brand_character,Coronel,0.0,0,0,studio,static,"[""#FFFFFF"", ""#000000""]","[""#386A27""]",1,Colonel Sanders character,0,none,branding,0,0,Solicitud de opiniones,0.0,indiferente,son original
7421504975328628000,20241003,kfc_es,https://www.tiktok.com/@kfc_es/video/7421504975328628000,7300000,94800,2193,122000.0,12600,20,3.17,3.14,31.42,1.3,0.17,1.67,visual,reveal,"First frames display mathematical equations and then show hands reaching each other, followed by a Lightyear brand product.",0.9,generic,No clear aesthetic style; appears to be a mix of math concepts and abstract visual elements.,0.8,no,medium,Visible math equations,none,hands,none,none,0.0,0,0,lo-fi,static,"[""#000000"", ""#FF0000""]","[""#000000""]",0,none,0,none,promo,0,0,Colaboración KFC y Jumpers,0.7,entusiasta,sonido original
7532155245745507606,20250728,kfc_es,https://www.tiktok.com/@kfc_es/video/7532155245745507606,239100,6711,145,676.0,432,11,3.33,3.27,32.7,2.81,0.18,0.28,text_direct,flat,"The text reads ""Después de morir, el cerebro sigue activo durante 6 minutos mostrando tus mejores recuerdos"". The image depicts a head x-ray view. There is no clear resolution or build-up of tension.",1.0,generic,"The video shows a head x-ray with text overlayed. The video has a serious, informative tone.",0.8,no,medium,There is a medium amount of text on the screen.,none,face,none,none,0.0,0,0,studio,static,[],"[""#000000""]",0,none,0,none,branding,0,0,Nostalgia y regreso a la felicidad,0.3,indiferente,uno siempre vuelve a donde fue feliz
7582618871736126742,20251211,kfc_es,https://www.tiktok.com/@kfc_es/video/7582618871736126742,192700,4568,138,527.0,1270,5,3.37,3.3,33.03,2.37,0.66,0.27,visual,flat,A fried chicken piece is in front of a brown structure. There's no text.,1.0,generic,The frame presents a generic visual composition with a chicken piece in front of a building.,0.8,yes,low,No text,none,none,none,none,0.0,0,0,lo-fi,static,[],"[""#D8C18E"", ""#E7D8C5"", ""#837F7C""]",0,none,0,none,branding,1,0,Llamada de atención humorística/atractiva,0.3,indiferente,sonido original
7523191687808634134,20250704,kfc_es,https://www.tiktok.com/@kfc_es/video/7523191687808634134,258200,7503,236,644.0,451,6,3.42,3.33,33.3,2.91,0.17,0.25,text_direct,punch,"Large text says 'Necesidades humanas básicas:', followed by a list, then an image of a KFC bucket; all visible in first frame.",1.0,chaotic,"Absurd claim that KFC is a basic human need, presented in a meme style.",0.8,yes,medium,List of items with KFC bucket image.,none,none,brand_character,Coronel,0.0,0,0,lo-fi,static,"[""#DA291C"", ""#FFFFFF""]","[""#FFFFFF""]",1,Coronel Sanders on KFC bucket,0,none,branding,1,0,Opciones del producto: primero y segundo opcionales,0.0,indiferente,ESTA NOCHE
7437495023786003744,20241115,kfc_es,https://www.tiktok.com/@kfc_es/video/7437495023786003744,3800000,502600,5222,676000.0,140300,13,34.85,34.71,347.08,13.23,3.69,17.79,text_direct,flat,The first 1.5s features the text 'Linganguli guli guli' with emojis.,1.0,chaotic,Absurd text with emojis.,0.9,yes,medium,Single line of large text with emojis.,male,body,brand_character,Coronel,0.0,0,0,lo-fi,static,"[""#FFFFFF""]","[""#A97654"", ""#222222""]",1,Colonel Sanders,0,none,branding,0,0,Linganguli guli guli,0.0,indiferente,original sound
7546213202254695702,20250904,kfc_es,https://www.tiktok.com/@kfc_es/video/7546213202254695702,975600,129200,1189,211000.0,26200,31,37.68,37.56,375.56,13.24,2.69,21.63,text_contextual,flat,"The frame shows a truck with text ""PRE-ESTRENO CINES CALLAO"", and ""DON POLLO KING OF ORIOH"". The truck is driving along a road.",0.8,lifestyle,"The scene is well-lit, and the overall aesthetic resembles a professionally produced commercial.",0.7,no,medium,There is a moderate amount of text visible on the truck.,male,body,influencer,Don Pollo,0.7,0,0,studio,static,"[""#DA291C"", ""#FFFFFF""]","[""#72B2F9"", ""#FFFFFF"", ""#909873""]",0,none,0,none,promo,0,0,Anuncio ubicación camión Don Pollo Madrid,0.5,indiferente,оригинальный звук - ΛstroPlaneet
7407893474319617313,20240827,kfc_es,https://www.tiktok.com/@kfc_es/video/7407893474319617313,343300,11900,325,1170.0,1367,9,4.3,4.21,42.05,3.47,0.4,0.34,text_direct,punch,Texto grande sobre el pollo.,1.0,chaotic,"Texto sobre imágenes de fondo absurdas (delfines, unicornios).",0.8,yes,high,Texto grande y centrado en los frames.,none,none,none,none,0.0,0,1,lo-fi,static,[],"[""#FFFFFF"", ""#87CEEB"", ""#FAF0E6""]",0,none,0,none,branding,0,0,Dolphin symphony meme,0.0,indiferente,original sound
7516879119590771990,20250617,kfc_es,https://www.tiktok.com/@kfc_es/video/7516879119590771990,1800000,54400,686,5746.0,15600,21,4.25,4.21,42.08,03.02,0.87,0.32,visual,punch,The first frames show an absurd animated scene with cartoon characters and a boombox. The animation is immediate and striking.,0.9,chaotic,The video features absurd and bizarre animation with high saturation and meme-style composition.,0.9,yes,low,There is no text visible in the first frames.,none,none,none,none,0.0,0,0,lo-fi,static,[],"[""#B0E2FF"", ""#FFFFFF"", ""#4682B4""]",0,none,0,none,product_launch,0,0,Nuevo helado Licor del Polo Junior,0.0,indiferente,sonido original
7540690379536977174,20250820,kfc_es,https://www.tiktok.com/@kfc_es/video/7540690379536977174,183800,6986,178,708.0,818,13,4.73,4.63,46.31,3.8,0.45,0.39,text_direct,reveal,"The text 'sabían Cristiano' appears and a graphic of a person with a marker pointing to the penis area appears, followed by 'chota'.",1.0,chaotic,"The presentation of the information is absurd and humorous, referencing the penis.",0.7,yes,medium,Text displayed about a person and penis.,male,face,influencer,CR7,0.0,0,0,lo-fi,static,[],"[""#000000""]",0,none,0,none,promo,0,0,KFC promoción gratis con CR7,0.7,entusiasta,sonido original
7561863622733909270,20251016,kfc_es,https://www.tiktok.com/@kfc_es/video/7561863622733909270,184500,6779,227,749.0,1045,22,4.77,4.65,46.47,3.67,0.57,0.41,text_direct,reveal,"The first 1.5 seconds contains the words ""I"", ""like"", ""rock"". There is a bizarre creature made from rocks and dirt.",0.9,chaotic,"absurd creature design, bizarre setting, meme-style",0.8,yes,low,"Few words on screen, spaced apart.",none,none,none,none,0.0,0,0,lo-fi,static,[],"[""#22150A"", ""#765334"", ""#D9A462""]",0,none,0,none,branding,0,0,Persona encuentra roca que le gusta,0.5,indiferente,sonido original
7421199626079882528,20241002,kfc_es,https://www.tiktok.com/@kfc_es/video/7421199626079882528,211900,8855,134,664.0,428,112,4.76,4.69,46.94,4.18,0.2,0.31,visual,reveal,First frames show a man with a KFC bucket on his head. In frame 3 his head is uncovered to reveal a new person.,1.0,chaotic,The unexpected KFC bucket on head and subsequent reveal introduce absurdity.,0.8,yes,low,No prominent text in first 1.5 seconds,male,face,brand_character,KFC Bucket Head,0.0,0,0,studio,static,"[""#ffffff"", ""#e4002b""]","[""#000000""]",1,KFC bucket on head,0,none,branding,0,0,KFC colaboración con Jumpers,0.2,indiferente,sonido original
7564067636854705430,20251022,kfc_es,https://www.tiktok.com/@kfc_es/video/7564067636854705430,211200,8028,310,785.0,1235,14,4.9,4.76,47.58,3.8,0.58,0.37,text_direct,reveal,"The text ""NO TE MUEVAS"" is visible and prominent. The scene shows a chicken being portrayed as an artist, initially creating curiosity, then the text on frame 3-4 ""Te está haciendo un retrato"" makes it 'reveal'.",0.9,chaotic,"Absurd image of chicken with painting tools, combined with KFC store in the background, text is absurd",0.7,yes,medium,Text overlay is present throughout the frames.,none,none,brand_character,Coronel,0.0,0,0,lo-fi,static,"[""#D00F16"", ""#FFFFFF""]","[""#F4E7DF"", ""#A3A9AC""]",1,Colonel Sanders image on KFC building,0,none,branding,0,0,Retrato para el documento de identidad,0.5,indiferente,оригинальный звук - Инвалид в маске
